UPC,Brand Name,Product Name,Tags
8.83978E+11,Mom's Best Natural,Old Fashioned Oats,Old Fashioned
30000216415,Mother's,Rolled Oats,Rolled
30000017807,Quaker,Crystal Wedding Oats,Quick
46567019222,Raleys,Quick Oats (Stand Up Bag),Quick
11110827081,Simple Truth,"Oats, Natural Old Fashioned (Pouch)",Old Fashioned
41380199113
41380199120,Springfield,Oatmeal,Quick
7.17544E+11,Sunny Select,Quick Oats (Stand Up Bag),Quick
41163483323,Albertsons,100% Whole Wheat Bread,Loaf
74323092301,Bimbo,100% Whole Wheat Bread,Loaf
74323732481,Bimbo,100% Whole Wheat Hamburger Buns,Buns
74323732474,Bimbo,100% Whole Wheat Hot Dog Buns,Buns
1.8386E+11,Early On,100% Whole Wheat Bread,Loaf
72220001181,Franz,100% Whole Wheat Roundtop,Loaf
45000115941,Home Pride,100% Whole Wheat Bread,Loaf
78700801616,Nature's Harvest,100% Stoneground Whole Wheat Bread,Loaf
78700801555,Nature's Harvest,100% Whole Wheat Hamburger Buns,Buns
78700801562,Nature's Harvest,100% Whole Wheat Hot Dog Rolls,Rolls
72250043199,Nature's Own,100% Whole Wheat with Honey,Loaf
73130000769,Oroweat,100% Whole Wheat 6 Hot Dog Buns,Buns
73410161364,Oroweat,100% Whole Wheat 8 Hot Dog Buns,Buns
73130733605,Oroweat,100% Whole Wheat Bread,Loaf
73410161357,Oroweat,100% Whole Wheat Hamburger Buns,Buns
50400739871,Rainbo,100% Whole Wheat Bread,Loaf
50400739666,Rainbo,100% Whole Wheat Dinner Rolls,Rolls
50400739604,Rainbo,100% Whole Wheat French Rolls,Rolls
73130730642,Roman Meal,100% Whole Wheat Burger Buns,Buns
73130730635,Roman Meal,100% Whole Wheat Hot Dog Buns,Buns
73130352164,Roman Meal,100% Whole Wheat Sungrain,Loaf
21130182305,Safeway,100% Whole Wheat,Loaf
77633750596,Sara Lee, 8pk 100% WW Hamburger Bun,Buns
72945611030,Sara Lee,100% Whole Wheat Classic,Loaf
77633750541,Sara Lee,8 pk 100% WW Hot Dog Bun,Buns
77633750497,Sara Lee,Sara Lee 100% Whole Wheat,Loaf
72945611757,Sara Lee,Soft &amp; Smooth 100% Whole Wheat,Loaf
72945611474,Sara Lee Soft &amp; Smooth,100% Whole Wheat Hamburger Bun,Buns
72945611306,Sara Lee Soft &amp; Smooth,100% Whole Wheat Hot Dog Bun,Buns
41380804352,Springfield Golden Pride,100% Whole Wheat,Loaf
41380804383,Springfield Golden Pride,100% Whole Wheat Hamburger Buns,Buns
41380804376,Springfield Golden Pride,100% Whole Wheat Hot Dog Buns,Buns
74175000547,Stater Brothers,100% Whole Wheat Country Harvest,Loaf
11110012784,Van de Kamp's,100% Whole Wheat Bread,Loaf
1.83791E+11,Weight Watchers,100% Whole Wheat,Loaf
45000121003,Wonder,100% Whole Wheat Soft,Loaf
41163464919,Albertsons,Instant Nonfat Dry Milk,Non Fat
41163511200,Albertsons,Instant Nonfat Dry Milk,Non Fat
36800292109,Clear Value,Instant Nonfat Dry Milk,Non Fat
41303020203,Essential Everyday,Instant Nonfat Dry Milk,Non Fat
41303020210,Essential Everyday,Instant Nonfat Dry Milk,Non Fat
41130054709,Flavorite,Instant Nonfat Dry Milk,Non Fat
41130072598,Flavorite,Instant Nonfat Dry Milk,Non Fat
36800304666,Food Club,Instant Nonfat Dry Milk,Non Fat
36800955127,Food Club,Instant Nonfat Dry Milk,Non Fat
11110884756,Kroger,Instant Nonfat Dry Milk,Non Fat
50000033225,Nestl� Carnation,Instant Nonfat Dry Milk,Non Fat
50001033201,Nestl� Carnation,Instant Nonfat Dry Milk,Non Fat
46567007892,Raley's,Instant Nonfat Dry Milk,Non Fat
46567015996,Raley's,Instant Nonfat Dry Milk,Non Fat
21130385102,Safeway,Instant Nonfat Dry Milk,Non Fat
21130385119,Safeway,Instant Nonfat Dry Milk,Non Fat
74175001032,Stater Brothers,Instant Nonfat Dry Milk,Non Fat
74175001087,Stater Brothers,Instant Nonfat Dry Milk,Non Fat
15400019408,Western Family,Nonfat Dry Instant Milk,Non Fat
41163436985,Albertsons,Lactose Free Whole Milk,Whole
41163690257,Albertsons,Low Fat Milk,1% Low fat (Light)
41163690301,Albertsons,Reduced Fat Milk,2% Reduced fat
41163690318,Albertsons,Low Fat Milk,1% Low fat (Light)
41163690332,Albertsons,Whole Milk,Whole
41163690349,Albertsons,Whole Milk,Whole
41163690356,Albertsons,Reduced Fat Milk,2% Reduced fat
41163690363,Albertsons,Whole Milk,Whole
41163690370,Albertsons,Reduced Fat Milk,2% Reduced fat
41163690417,Albertsons,Skim Milk,Nonfat (fatfree-skim)
41163690776,Albertsons,Low Fat Milk,1% Low fat (Light)
41163690844,Albertsons,Fat Free Milk,Nonfat (fatfree-skim)
41163690851,Albertsons,Fat Free Milk,Nonfat (fatfree-skim)
41163691506,Albertsons,Lactose Free Reduced Fat Milk,2% Reduced fat
41163691520,Albertsons,Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
70399100100,Alta Dena,Milk,Whole
70399100209,Alta Dena,Milk,Whole
70399100254,Alta Dena,Milk,Whole
70399105105,Alta Dena,Reduced Fat Milk,2% Reduced fat
70399105204,Alta Dena,Reduced Fat Milk,2% Reduced fat
70399105358,Alta Dena,Reduced Fat Milk,2% Reduced fat
70399106300,Alta Dena,Low Fat Milk,1% Low fat (Light)
70399106409,Alta Dena,Low Fat Milk,1% Low fat (Light)
70399106706,Alta Dena,Low Fat Milk,1% Low fat (Light)
70399106805,Alta Dena,Fat Free Milk,"Nonfat (fatfree, skim)"
70399106904,Alta Dena,Fat Free Milk,"Nonfat (fatfree, skim)"
70399107352,Alta Dena,Fat Free Milk,"Nonfat (fatfree, skim)"
7.17544E+11,Bayview Farms,Milk,Whole
7.17544E+11,Bayview Farms,Reduced Fat Milk,2% Reduced fat
7.17544E+11,Bayview Farms,Light Milk,1% Low fat (Light)
7.17544E+11,Bayview Farms,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Bayview Farms,Whole Milk,Whole
7.17544E+11,Bayview Farms,RF 2% Milk,2% Reduced fat
72935010201,Berkeley Farms,Reduced Fat Milk,2% Reduced fat
72935011000,Berkeley Farms,Milk,Whole
72935011604,Berkeley Farms,Milk,Whole
72935011703,Berkeley Farms,Reduced Fat Milk,2% Reduced fat
72935013301,Berkeley Farms,Fat Free Milk,"Nonfat (fatfree, skim)"
72935013400,Berkeley Farms,Fat Free Milk,"Nonfat (fatfree, skim)"
72935029005,Berkeley Farms,Milk,Whole
72935029104,Berkeley Farms,Reduced Fat Milk,2% Reduced fat
72935029203,Berkeley Farms,Low Fat Milk,1% Low fat (Light)
72935029302,Berkeley Farms,Fat Free Milk,"Nonfat (fatfree, skim)"
72935059408,Berkeley Farms,Low Fat Milk,1% Low fat (Light)
72935059705,Berkeley Farms,Low Fat Milk,1% Low fat (Light)
70910000100,Crystal,Low Fat Milk,1% Low fat (Light)
70910000148,Crystal,Milk,Whole
70910000162,Crystal,Reduced Fat Milk,2% Reduced fat
70910000407,Crystal,Milk,Whole
70910000438,Crystal,Milk,Whole
70910000452,Crystal,Reduced Fat Milk,2% Reduced fat
70910000483,Crystal,Reduced Fat Milk,2% Reduced fat
70910000605,Crystal,Low Fat Milk,1% Low fat (Light)
70910000629,Crystal,Low Fat Milk,1% Low fat (Light)
70910000674,Crystal,Low Fat Milk,1% Low fat (Light)
70910000704,Crystal,Milk,Whole
70910000759,Crystal,Reduced Fat Milk,2% Reduced fat
70910001053,Crystal,Fat Free Milk,Nonfat (fatfree- skim)
70910001077,Crystal,Fat Free Milk,Nonfat (fatfree- skim)
70910001107,Crystal,Fat Free Milk,Nonfat (fatfree- skim)
79100001039,Crystal,Fat Free Milk,Nonfat (fatfree- skim)
40900500477,Dairy Fresh,Lactose Free RF 2% Milk,2% Reduced fat
40900500484,Dairy Fresh,Lactose Free Low Fat,1% Low fat (Light)
40900500491,Dairy Fresh,Lactose Free Fat Free,Nonfat (fatfree-skim)
1.8386E+11,Early On,Milk-Vitamin D,Whole
1.8386E+11,Early On,Reduced Fat Milk,2% Reduced fat
1.8386E+11,Early On,Lowfat Milk,1% Low fat (Light)
1.8386E+11,Early On,Fat Free Milk,Nonfat (fatfree- skim)
36800976078,Food Club,1% Lowfat Milk,1% Low fat (Light)
36800976245,Food Club,2% Reduced Fat Milk,2% Reduced fat
36800976306,Food Club,Whole Milk,Whole
36800976344,Food Club,1% Lowfat Milk,1% Low fat (Light)
36800976702,Food Club,Fat Free Milk,Nonfat (fatfree-skim)
36800976757,Food Club,Fat Free Milk,Nonfat (fatfree-skim)
36800976856,Food Club,2% Reduced Fat Milk,2% Reduced fat
36800977006,Food Club,Whole Milk,Whole
41380847021,Golden Creme,Homogenized Whole Milk,Whole
41380847038,Golden Creme,Homogenized,2% Reduced fat
41380847052,Golden Creme,Homogenized Milk,1% Low fat (Light)
41380847069,Golden Creme,Homogenized Milk,1% Low fat (Light)
41380847106,Golden Creme,Homogenized Milk,Nonfat (fatfree-skim)
41380848301,Golden Creme,Homeogenized Milk,1% Low fat (Light)
41380850014,Golden Creme,Homogenized Whole Milk,Whole
41380850052,Golden Creme,Homogenized Whole Milk,Whole
41380850106,Golden Creme,Homogenized Milk,2% Reduced fat
41380850144,Golden Creme,Homogenized,2% Reduced fat
41380850182,Golden Creme,Homogenized Milk,Nonfat (fatfree-skim)
78742351865,Great Value,Milk,Whole
78742351872,Great Value,Reduced Fat Milk,2% Reduced fat
78742351889,Great Value,Low Fat Milk,1% Low fat (Light)
78742351896,Great Value,Fat Free Milk,"Nonfat (fatfree, skim)"
78742352008,Great Value,Milk,Whole
78742352015,Great Value,Reduced Fat Milk,2% Reduced fat
78742352022,Great Value,Low Fat Milk,1% Low fat (Light)
78742352039,Great Value,Fat Free Milk,"Nonfat (fatfree, skim)"
76750092503,Jerseymaid,Whole,Whole
76750092534,JerseyMaid,Fat Free Milk,Nonfat (fatfree-skim)
76750600555,JerseyMaid,2% Reduced Fat,2% Reduced fat
76750600562,JerseyMaid,Fat Free Milk,Nonfat (fatfree-skim)
76750600579,JerseyMaid,Vitamin D Milk,Whole
1.76751E+11,JerseyMaid,Reduced Fat Milk,2% Reduced fat
96619000036,Kirkland,Homogenized Milk,Whole
96619000081,Kirkland,Reduced Fat Milk,2% Reduced fat
96619106912,Kirkland,Fat Free Milk,Nonfat (fatfree- skim)
49000064521,Knudsen,Lactose Free,Nonfat (fatfree-skim)
49900042420,Knudsen,Milk,Whole
49900042598,Knudsen,Milk,Whole
49900042659,Knudsen,Whole Milk,Whole
49900043588,Knudsen,Milk,Whole
49900044554,Knudsen,Lactose Free Milk,Whole
49900052498,Knudsen,Reduced Fat Milk,2% Reduced fat
49900052566,Knudsen,Reduced Fat Milk,2% Reduced fat
49900052627,Knudsen,2% Reduced Fat Milk,2% Reduced fat
49900054546,Knudsen,Lactose Free,2% Reduced fat
49900062473,Knudsen,Fat Free Milk,Nonfat (fatfree-skim)
49900062541,Knudsen,Fat Free Milk,Nonfat (fatfree-skim)
49900062602,Knudsen,Fat Free Milk,Nonfat (fatfree- skim)
49900063531,Knudsen,Fat Free Milk,Nonfat (fatfree-skim)
49900073028,Knudsen,Lowfat Milk,1% Low fat (Light)
49900073288,Knudsen,Lowfat Milk,1% Low fat (Light)
49900073424,Knudsen,1% Low Fat Milk,1% Low fat (Light)
49900074841,Knudsen,Lowfat Milk,1% Low fat (Light)
4.099E+11,Knudsen,Reduced Fat Milk,2% Reduced fat
11110416001,Kroger,2% Reduced Fat Milk,2% Reduced fat
11110825568,Kroger,Lactose Free 2% Milk,2% Reduced fat
11110853141,Kroger,Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
11110853332,Kroger,Lactose Free Whole Milk,Whole
21130070022,Lucerne,Milk,Whole
21130070107,Lucerne,Milk,Whole
21130070114,Lucerne,Reduced Fat Milk,2% Reduced fat
21130070121,Lucerne,Fat Free Milk,Nonfat (fatfree-skim)
21130070282,Lucerne,Reduced Fat Milk,2% Reduced fat
21130070299,Lucerne,Fat Free Milk,Nonfat (fatfree-skim)
21130071005,Lucerne,Milk,Whole
21130071012,Lucerne,Reduced Fat Milk,2% Reduced fat
21130071029,Lucerne,Fat Free Milk,Nonfat (fatfree-skim)
21130071630,Lucerne,100% Lactose Free Fat Free,Nonfat (fatfree-skim)
21130071630,Lucerne,100% Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
21130071647,Lucerne,100% Lactose Free Reduced Fat Milk,2% Reduced fat
21130071647,Lucerne,100% Lactose Free Reduced Fat Milk,2% Reduced fat
21130071708,Lucerne,100% Lactose Free Lowfat Milk,1% Low fat (Light)
21130071890,Lucerne,100% Lactose Free Milk,Whole
21130071906,Lucerne,100% Lactose Free Reduced Fat Milk,2% Reduced fat
21130071913,Lucerne,100% Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
21130072446,Lucerne,Lowfat Milk,1% Low fat (Light)
21130072453,Lucerne,Lowfat Milk,1% Low fat (Light)
21130072477,Lucerne,Lowfat Milk,1% Low fat (Light)
85239284018,Market Pantry,Milk,Whole
85239284025,Market Pantry,Reduced Fat Milk,2% Reduced fat
85239284032,Market Pantry,Low Fat Milk,1% Low fat (Light)
85239284049,Market Pantry,Skim Milk,Nonfat (fatfree- skim)
85239284056,Market Pantry,Milk,Whole
85239284063,Market Pantry,Reduced Fat Milk,2% Reduced fat
85239284070,Market Pantry,Low Fat Milk,1% Low fat (Light)
85239284087,Market Pantry,Skim Milk,Nonfat (fatfree- skim)
85239600399,Market Pantry,2 % Reduced fat,2% Reduced fat
85239600405,Market Pantry,Lactose Free Milk,Nonfat (fatfree-skim)
85239715048,Market Pantry,1% LF Milk,1% Low fat (Light)
78255001103,Mi Pueblo,Vitamin D Homogenized Milk,Whole
78255001516,Mi Pueblo,2% Reduced Fat Milk,2% Reduced fat
4.0166E+11,Mi Pueblo,Vitamin D Homogenized Milk,Whole
4.0166E+11,Mi Pueblo,2% Reduced Fat Milk,2% Reduced fat
11110401441,Mountain Dairy,Milk,Whole
11110415547,Mountain Dairy,Reduced Fat Milk,2% Reduced fat
11110416940,Mountain Dairy,Lowfat Milk,1% Low fat (Light)
11110422873,Mountain Dairy,Fat Free Milk,Nonfat (fatfree-skim)
79893150000,Pantry Essentials,Milk,Whole
79893150031,Pantry Essentials,Reduced Fat Milk,2% Reduced fat
79893150055,Pantry Essentials,Low Fat Milk,1% Low fat (Light)
79893155005,Pantry Essentials,Fat Free Milk,Fat Free
78255001097,Producers Dairy,Homogenized Milk,Whole
78255001127,Producers Dairy,Homogenized Milk,Whole
78255001141,Producers Dairy,Homogenized Milk,Whole
78255001158,Producers Dairy,Homogenized Milk,Whole
78255001523,Producers Dairy,Reduced Fat Milk,2% Reduced fat
78255001530,Producers Dairy,Reduced Fat Milk,2% Reduced fat
78255001547,Producers Dairy,Reduced Fat Milk,2% Reduced fat
78255001554,Producers Dairy,Reduced Fat Milk,2% Reduced fat
78255001714,Producers Dairy,Low Fat,1% Low fat (Light)
78255001745,Producers Dairy,Low Fat,1% Low fat (Light)
78255001752,Producers Dairy,Low Fat,1% Low fat (Light)
78255001783,Producers Dairy,Low Fat,1% Low fat (Light)
78255002414,Producers Dairy,Fat Free Milk,Nonfat (fatfree- skim)
78255002445,Producers Dairy,Fat Free Milk,Nonfat (fatfree- skim)
78255002452,Producers Dairy,Fat Free,Nonfat (fatfree- skim)
78255002476,Producers Dairy,Fat Free Milk,Nonfat (fatfree- skim)
11110413758,Ralphs,2% Reduced Fat Milk,2% Reduced fat
11110401182,Ralph's,Milk,Whole
11110401199,Ralph's,Milk,Whole
11110413765,Ralph's,Reduced Fat Milk,2% Reduced fat
11110419057,Ralph's,Low FatMilk,1% Low fat (Light)
11110419064,Ralph's,Lowfat Milk,1% Low fat (Light)
11110421360,Ralph's,Skim Milk,Nonfat (fatfree-skim)
11110423160,Ralph's,Skim Milk,Nonfat (fatfree- skim)
11110423177,Ralph's,Skim Milk,Nonfat (fatfree-skim)
11110853240,Ralph's,LF FF Milk,Nonfat (fatfree- skim)
11110853370,Ralph's,LF Whole Milk,Whole
11110856852,Ralph's,2% LF Milk,2% Reduced fat
11110892850,Ralph's,LF 1% Milk,1% Low fat (Light)
78255001738,Sequoia Farms,Low Fat,1% Low fat (Light)
78255001998,Sequoia Farms,Homogenized Milk,Whole
41130307423,Shoppers Value,Low Fat Milk,1% Low fat (Light)
41130307447,Shoppers Value,Fat Free Milk,Nonfat (fatfree-skim)
41130307478,Shoppers Value,Reduced Fat Milk,2% Reduced fat
41130307508,Shoppers Value,Milk,Whole
41380847168,Springfield,Homogenized Milk,Nonfat (fatfree-skim)
41380847175,Springfield,Homogenized Milk,1% Low fat (Light)
41380851400,Springfield,Homogenized Milk,Whole
41380851417,Springfield,Homogenized Milk,2% Reduced fat
74175007102,Stater Bros.,Milk,Whole
74175007157,Stater Bros.,Milk,Whole
74175007201,Stater Bros.,Milk,Whole
74175007300,Stater Bros.,Reduced Fat Milk,2% Reduced fat
74175007355,Stater Bros.,Reduced Fat Milk,2% Reduced fat
74175007409,Stater Bros.,Reduced Fat Milk,2% Reduced fat
74175007416,Stater Bros.,Low Fat Milk,1% Low fat (Light)
74175007423,Stater Bros.,Low Fat Milk,1% Low fat (Light)
74175007430,Stater Bros.,Low Fat Milk,1% Low fat (Light)
74175007508,Stater Bros.,Fat Free Milk,Nonfat (fatfree-skim)
74175007553,Stater Bros.,Fat Free Milk,Nonfat (fatfree-skim)
74175007607,Stater Bros.,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Sunnyside Farms,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Sunnyside Farms,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Sunnyside Farms,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Sunnyside Farms,Fat Free Milk,Nonfat (fatfree-skim)
7.17544E+11,Sunnyside Farms,Light Milk,1% Low fat (Light)
7.17544E+11,Sunnyside Farms,Light Milk,1% Low fat (Light)
7.17544E+11,Sunnyside Farms,Light Milk,1% Low fat (Light)
7.17544E+11,Sunnyside Farms,Light Milk,1% Low fat (Light)
7.17544E+11,Sunnyside Farms,Milk,Whole
7.17544E+11,Sunnyside Farms,Milk,Whole
7.17544E+11,Sunnyside Farms,Milk,Whole
7.17544E+11,Sunnyside Farms,Milk,Whole
7.17544E+11,Sunnyside Farms,Reduced Fat Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,Reduced Fat Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,Reduced Fat Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,Reduced Fat Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,Lactose Free Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,100% Lactose Free Reduced Fat Milk,2% Reduced fat
7.17544E+11,Sunnyside Farms,100% Lactose Free Milk,Whole
7.17544E+11,Sunnyside Farms,Lactose Free Milk,Whole
7.17544E+11,Sunnyside Farms,100 %Lactose Free Low Fat Milk,1% Low fat (Light)
7.17544E+11,Sunnyside Farms,Lactose Free 1% Milk fat,1% Low fat (Light)
7.17545E+11,Sunnyside Farms,Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
11225643682,ValuTime,Whole Milk,Whole
11225643699,ValuTime,Reduced Fat Milk,2% Reduced fat
11225643842,ValuTime,1% Lowfat Milk,1% Low fat (Light)
11225643859,ValuTime,Fat Free Skim Milk,Nonfat (fatfree-skim)
15400076463,Western Family,100% Lactose Free Fat Free Milk,Nonfat (fatfree-skim)
15400076715,Western Family,100% Lactose Free 2%,2% Reduced fat
15400204002,Western Family,Homogenized Milk,Whole
15400204040,Western Family,Low Fat,1% Low fat (Light)
15400204071,Western Family,Reduced Fat Milk,2% Reduced fat
70552406000,WinCo Foods,Whole Milk,Whole
41303018798,Essential Everyday,Evaporated Milk,Whole
41303018804,Essential Everyday,Evaporated Milk,"Nonfat (fatfree, skim)"
41130025587,Flavorite,Evaporated Milk
36800902176,Food Club,Evaporated Milk,Whole
50700043449,Hytop,Evaporated Skim Milk,"Nonfat (fatfree, skim)"
50700260204,Hytop,Evaporated Milk,Whole
11110883018,Kroger,Evaporated Milk,Whole
85239051399,Market Pantry,Evaporated Milk,Whole
85239057261,Market Pantry,Evaporated Milk,"Nonfat (fatfree, skim)"
50000010110,Nestl� Carnation,Evaporated Milk,Whole
50000159918,Nestl� Carnation,Evaporated Lowfat 2% Milk,2% Reduced fat
50000160112,Nestl� Carnation,Evaporated Fat Free Milk,"Nonfat (fatfree, skim)"
51500011249,Pet,Evaporated Milk,Whole
51500011812,Pet,Fat Free Evaporated Milk,"Nonfat (fatfree, skim)"
46567007878,Raley's,Evaporated Milk,Whole
11110883179,Ralphs,Evaporated Milk,Whole
50700020204,Red and White,Evaporated Milk,Whole
21130384969,Safeway,Fat Free Evaporated Milk,"Nonfat (fatfree, skim)"
21130385027,Safeway,Evaporated Milk,Whole
41380134008,Springfield,Evaporated Milk Homogenized,Whole
74175001056,Stater Bros.,Evaporated Milk,Whole
15400018319,Western Family,Evaporated Milk,Whole
41163412064,Albertsons,Orange Juice Original with Calcium,"Orange, frozen"
41163871021,Albertsons,100% Orange Juice,"Orange, frozen"
41163871045,Albertsons,Orange Juice Original,"Orange, frozen"
41163871083,Albertsons,Orange Juice Country Style,"Orange, frozen"
41163871106,Albertsons,100% Orange Juice with Calcium,"Orange, frozen"
41163871120,Albertsons,"100% Orange Juice, No Pulp","Orange, frozen"
41163871199,Albertsons,Grape Juice,"Grape - Purple, frozen"
41163871267,Albertsons,Apple Juice,"Apple, frozen"
41163871281,Albertsons,Apple Juice,"Apple, frozen"
42187201078,Best Yet,Grapefruit Juice,"Grapefruit - White, frozen"
42187201153,Best Yet,100% Orange Juice Premium,"Orange, frozen"
42187201160,Best Yet,Orange Juice,"Orange, frozen"
42187201474,Best Yet,100% Orange Juice Calcium Fortified,"Orange, frozen"
42187201481,Best Yet,100%  Orange Juice Country Style,"Orange, frozen"
42187207599,Best Yet,100% Orange Juice Pulp-Free,"Orange, frozen"
41512497704,Chef's Review,Orange Juice,"Orange, frozen"
51933201002,CRISP,Orange Juice Unsweetened,"Orange, frozen"
48500052006,Dole,Dole Pineapple Juice,"Pineapple, frozen"
48500052013,Dole,Pineapple Orange,"*Blend - Orange &amp; Pineapple, frozen"
41303026717,Essential Everyday,Orange Juice,"Orange, frozen"
41303026724,Essential Everyday,Orange Juice with Calcium,"Orange, frozen"
